n,Group,doc_id,cross_entropy,Split
2,Agent,2406,5.748695294608911,43
2,Agent,94,4.438980736557538,43
2,Agent,1061,7.024584857850445,43
2,Agent,1050,8.382333635416078,43
2,Agent,76,8.19237004950992,43
2,Agent,265,5.482340012859507,43
2,Agent,937,7.060671884200537,43
2,Agent,1371,4.604679417120837,43
2,Agent,240,9.554814725833113,43
2,Agent,135,7.342107329749026,43
2,Agent,2364,9.895174375372902,43
2,Agent,1701,3.3845597129731813,43
2,Agent,1238,4.456360734310127,43
2,Agent,603,7.285940678573955,43
2,Agent,1678,4.750368706118328,43
2,Agent,271,8.828412485491516,43
2,Agent,7,5.061929804212636,43
2,Agent,3239,6.212354406920504,43
2,Agent,2109,8.911180552167941,43
2,Agent,253,10.507779258553857,43
2,Agent,2142,7.890275642418669,43
2,Agent,3011,4.9591560203761,43
2,Agent,1762,3.399017266340437,43
2,Agent,2167,6.210083793675672,43
2,Agent,1389,4.397740940162063,43
2,Agent,487,5.067421936553091,43
2,Agent,927,8.025109048096372,43
2,Agent,2614,8.4039137292217,43
2,Agent,2560,6.113028218734875,43
2,Agent,1864,11.766160162527662,43
2,Agent,3037,9.406207990575124,43
2,Agent,2341,5.188118812364055,43
2,Agent,1647,8.817600973977646,43
2,Agent,204,10.48788079147633,43
2,Agent,1288,8.397381857939918,43
2,Agent,2851,9.40261905327529,43
2,Agent,2402,5.015528949406852,43
2,Agent,2555,6.676241791051449,43
2,Agent,3213,10.916285581001352,43
2,Agent,2647,4.299079813268632,43
2,Agent,1,8.042106195791638,43
2,Agent,3249,10.744458377495766,43
2,Agent,3220,11.215711071723556,43
2,Agent,124,9.02476576256267,43
2,Agent,127,2.620251889158208,43
2,Agent,1794,9.073261850172594,43
2,Agent,1264,7.775983148847502,43
2,Agent,1943,4.6565287532345305,43
2,Agent,2684,6.773563996210827,43
2,Agent,2840,13.224187399216085,43
2,Agent,59,4.430774620021709,43
2,Agent,2772,5.259130609717184,43
2,Agent,1129,3.7471835918265923,43
2,Agent,39,2.5820364979674593,43
2,Agent,1438,7.90792479009359,43
2,Agent,3216,9.100362707347783,43
2,Agent,2424,3.027882728526194,43
2,Agent,1829,7.037527364871585,43
2,Agent,225,9.05821329123504,43
2,Agent,1028,8.629347135712086,43
2,Agent,3062,8.404860651793653,43
2,Agent,2788,10.496208079170882,43
2,Agent,3022,3.1472728471205658,43
2,Agent,2394,5.781770299602367,43
2,Agent,928,8.096260120402473,43
2,Agent,1511,5.269589542786825,43
2,Agent,1695,2.985193139962483,43
2,Agent,47,6.470239127829772,43
2,Agent,1838,9.54546141792287,43
2,Agent,748,5.2340864947084595,43
2,Agent,131,3.3845597129731813,43
2,Agent,2930,9.487475168656642,43
2,Agent,924,7.70030299557066,43
2,Agent,604,5.090030472397,43
2,Agent,1906,3.644683754915563,43
2,Agent,867,6.536633207406927,43
2,Agent,2495,7.390404798648564,43
2,Agent,1700,4.157930565864574,43
2,Agent,1948,8.64632747826299,43
2,Agent,3165,7.051654335158914,43
2,Agent,516,4.346589119032353,43
2,Agent,2404,5.367006160993404,43
2,Agent,2452,5.152152546957866,43
2,Agent,1867,4.836203946500652,43
2,Agent,624,6.9107443493964755,43
2,Agent,3059,10.316419957579106,43
2,Agent,900,5.224862415651126,43
2,Agent,918,8.642789542255263,43
2,Agent,1178,10.300456710235661,43
2,Agent,2219,8.282304892092785,43
2,Agent,3175,5.237642869816904,43
2,Agent,1165,5.346762856794787,43
2,Agent,1494,10.148124741274266,43
2,Agent,29,5.182752425491248,43
2,Agent,1807,11.213240064860331,43
2,Agent,834,4.189124962589741,43
2,Agent,807,4.1147413197597595,43
2,Agent,1804,8.621549440798674,43
2,Agent,865,5.126647667461805,43
2,Agent,3024,3.1472728471205658,43
2,Agent,1275,7.880433746138034,43
2,Agent,235,7.885053769625419,43
2,Agent,82,9.329651999620609,43
2,Agent,431,8.43106441649694,43
2,Agent,2877,7.985719267215042,43
2,Agent,670,5.098771902612586,43
2,Agent,2450,11.000805906128232,43
2,Agent,1540,9.049450494220123,43
2,Agent,2158,10.413998833249126,43
2,Agent,2068,10.633484115208256,43
2,Agent,1615,6.896838008734808,43
2,Agent,1816,4.627002939092349,43
2,Agent,1972,3.5024841763834624,43
2,Agent,1792,8.912910290726549,43
2,Agent,2580,11.355532371330249,43
2,Agent,1097,7.8906922045866335,43
2,Agent,2151,8.856830213999702,43
2,Agent,2270,4.722139241489414,43
2,Agent,1530,4.8051514531587625,43
2,Agent,65,4.16464287721387,43
2,Agent,2049,7.19053974857976,43
2,Agent,188,11.221314937684314,43
2,Agent,126,2.742541140968604,43
2,Agent,318,10.060808884712682,43
2,Agent,1435,4.958978760156056,43
2,Agent,1012,9.779424058189182,43
2,Agent,3046,9.385704077439208,43
2,Agent,802,4.9307932137103645,43
2,Agent,1639,7.511128353501281,43
2,Agent,1319,6.615662325025478,43
2,Agent,560,6.471039150278469,43
2,Agent,781,8.880636581169327,43
2,Agent,668,4.752857376443091,43
2,Agent,2945,4.836203946500652,43
2,Agent,638,11.394278083332797,43
2,Agent,181,6.704055253157931,43
2,Agent,1837,5.96762014055575,43
2,Agent,2562,9.554210128127721,43
2,Agent,1111,9.073980154507469,43
2,Agent,3080,9.19981463922693,43
2,Agent,2766,7.041202358948834,43
2,Agent,1588,3.084666410868472,43
2,Agent,501,10.304674696185668,43
2,Agent,989,6.289015466383152,43
2,Agent,314,6.239270312043556,43
2,Agent,2575,8.634450993669425,43
2,Agent,2350,8.671769489424678,43
2,Agent,1188,10.701863329326029,43
2,Agent,2584,11.259950958428444,43
2,Agent,1282,5.794431847613049,43
2,Agent,1040,10.103084843564217,43
2,Agent,274,11.563440641561685,43
2,Agent,1202,9.219627349952173,43
2,Agent,1505,6.988832520132365,43
2,Agent,345,5.148453755540931,43
2,Agent,2297,3.4836656224629503,43
2,Agent,3042,10.658296432957282,43
2,Agent,104,6.8055180730939675,43
2,Agent,1754,3.399017266340437,43
2,Agent,1406,7.726009614088503,43
2,Agent,1601,5.021924579924964,43
2,Agent,1322,5.271128738130453,43
2,Agent,1030,7.56094902902394,43
2,Agent,1252,7.332551884624385,43
2,Agent,1148,4.316684108603727,43
2,Agent,2753,8.895892838010896,43
2,Agent,3189,6.185294317182108,43
2,Agent,2787,4.979328166875186,43
2,Agent,71,8.25442984055351,43
2,Agent,3020,3.1472728471205658,43
2,Agent,324,7.110087128561022,43
2,Agent,3195,6.7468024096429,43
2,Agent,2531,8.746636660788969,43
2,Agent,852,4.924041574920207,43
2,Agent,2334,4.250682301115152,43
2,Agent,88,4.775980230692507,43
2,Agent,1558,5.371706399685144,43
2,Agent,2312,2.884337302108023,43
2,Agent,2475,4.104741220356766,43
2,Agent,1622,9.64427850909494,43
2,Agent,384,9.540712684722834,43
2,Agent,2135,8.947713031671537,43
2,Agent,2143,12.034249310855898,43
2,Agent,1707,3.1496277413650233,43
2,Agent,2024,5.430468798686475,43
2,Agent,1537,11.23361101130495,43
2,Agent,3066,4.178464321633797,43
2,Agent,2694,4.3097015824482465,43
2,Agent,484,8.833666768322065,43
2,Agent,1164,5.5593517476563745,43
2,Agent,2228,9.534451043301328,43
2,Agent,936,6.995276604670932,43
2,Agent,366,12.636526267401246,43
2,Agent,1299,9.137823755858214,43
2,Agent,3222,6.163341636562862,43
2,Agent,2276,4.363687413132408,43
2,Agent,2286,2.8426583219196013,43
2,Agent,299,4.896997305156672,43
2,Agent,846,7.2730364770220435,43
2,Agent,533,5.180636384189329,43
2,Agent,2641,7.908671996078932,43
2,Agent,2386,7.358700275049848,43
2,Agent,2598,10.449276135098422,43
2,Agent,117,2.767882404678609,43
2,Agent,995,6.930336435048528,43
2,Agent,1192,7.956303060908053,43
2,Agent,1180,7.798243863767749,43
2,Agent,1483,8.748922770984665,43
2,Agent,2696,3.9569495193682713,43
2,Agent,1870,5.560519695695911,43
2,Agent,1407,12.103507761796577,43
2,Agent,2676,3.8605254200970816,43
2,Agent,1314,7.545362535650561,43
2,Agent,2456,9.91715995971831,43
2,Agent,1101,8.531034414275538,43
2,Agent,2780,8.675868800728868,43
2,Agent,481,4.786293925127647,43
2,Agent,1504,9.382941079886137,43
2,Agent,2422,9.311792917631445,43
2,Agent,1092,9.45600298089519,43
2,Agent,1374,4.880223512580719,43
2,Agent,2699,5.083060048753925,43
2,Agent,588,3.49248699048288,43
2,Agent,883,8.768652275389973,43
2,Agent,2195,8.606288134992528,43
2,Agent,202,10.745317627324845,43
2,Agent,2064,8.549944988465002,43
2,Agent,1355,4.990187455560565,43
2,Agent,2942,8.282206990359265,43
2,Agent,2983,3.365060800743288,43
2,Agent,859,6.7466968916291705,43
2,Agent,1533,3.5829984112400903,43
2,Agent,2361,9.035085121898202,43
2,Agent,1353,3.6177020596130527,43
2,Agent,739,4.004320972996696,43
2,Agent,634,4.573509068269555,43
2,Agent,327,5.774354960805999,43
2,Agent,1742,3.9643798392773277,43
2,Agent,655,7.2057851631026875,43
2,Agent,2928,6.4846899959969475,43
2,Agent,1414,4.243176391335701,43
2,Agent,2152,5.051717596044915,43
2,Agent,1986,9.02472932308724,43
2,Agent,1769,3.399017266340437,43
2,Agent,1770,3.399017266340437,43
2,Agent,3026,7.809365798869946,43
2,Agent,134,8.326959651995901,43
2,Agent,2266,6.622115738340212,43
2,Agent,2236,9.28691513279567,43
2,Agent,2976,11.036675222572475,43
2,Agent,2307,3.5120338549010657,43
2,Agent,1722,5.289400411383256,43
2,Agent,1257,12.05154785348653,43
2,Agent,877,6.2542579229568345,43
2,Agent,1633,6.9188500697865445,43
2,Agent,1145,8.606161945451165,43
2,Agent,945,10.621548787786288,43
2,Agent,2455,8.817129637287314,43
2,Agent,2441,3.561929113676703,43
2,Agent,582,9.104951112346487,43
2,Agent,1440,6.871844612985942,43
2,Agent,586,10.268271307912695,43
2,Agent,1187,9.68712596442711,43
2,Agent,451,8.306203742573915,43
2,Agent,158,10.087533569342337,43
2,Agent,1144,10.13554487805174,43
2,Agent,381,5.456840296718174,43
2,Agent,2862,7.155366448801458,43
2,Agent,1478,8.027936565067483,43
2,Agent,2855,4.669520254717589,43
2,Agent,156,8.780510328806844,43
2,Agent,2707,8.609786127953788,43
2,Agent,1307,9.3092959192511,43
2,Agent,935,8.32064423013688,43
2,Agent,351,8.0413026883823,43
2,Agent,2034,7.4716451631932665,43
2,Agent,2327,10.107155124144358,43
2,Agent,2915,5.279990101875139,43
2,Agent,1331,4.280397689903572,43
2,Agent,1127,9.13472546212924,43
2,Agent,400,4.9462307149665214,43
2,Agent,919,9.928046043128184,43
2,Agent,2002,4.72825075618107,43
2,Agent,2888,9.603590538450513,43
2,Agent,3217,7.11536612975204,43
2,Agent,1509,8.645305975949752,43
2,Agent,1582,2.620251889158208,43
2,Agent,2283,4.7408222287951824,43
2,Agent,820,6.18751581546146,43
2,Agent,12,5.272228773756943,43
2,Agent,3043,6.760389509572164,43
2,Agent,328,9.79184688023634,43
2,Agent,1116,5.698418417286662,43
2,Agent,1000,8.444998037533184,43
2,Agent,3257,11.477743481403403,43
2,Agent,2868,9.51597022478173,43
2,Agent,2178,7.195287839017148,43
2,Agent,289,6.394897539743713,43
2,Agent,2642,8.734693082278625,43
2,Agent,1971,8.810009393804833,43
2,Agent,2895,5.974581485801613,43
2,Agent,2649,10.732048214407769,43
2,Agent,1366,8.157202897440651,43
2,Agent,698,6.421210158202203,43
2,Agent,2616,5.06176484362704,43
2,Agent,1053,8.334340039681326,43
2,Agent,1839,7.827587584523808,44
2,Agent,1893,3.0907599339578784,44
2,Agent,2382,5.347602077572568,44
2,Agent,2862,6.961920271321262,44
2,Agent,480,8.275685755238355,44
2,Agent,1806,10.685911580385806,44
2,Agent,978,7.023976302410578,44
2,Agent,2666,5.581427088768276,44
2,Agent,2204,9.444438677378143,44
2,Agent,2134,7.301937445701759,44
2,Agent,1951,8.90049262522969,44
2,Agent,2673,9.923551709252083,44
2,Agent,2322,2.878608199589775,44
2,Agent,1176,3.741839481418074,44
2,Agent,2326,5.067140525166802,44
2,Agent,2275,4.8659020814392475,44
2,Agent,2965,7.7899116402749025,44
2,Agent,486,5.63668989241436,44
2,Agent,1532,5.365744554943144,44
2,Agent,1315,4.9152514982494635,44
2,Agent,2256,5.436620096662021,44
2,Agent,1328,3.417631724905533,44
2,Agent,333,9.053069869551889,44
2,Agent,571,9.911541404093095,44
2,Agent,2948,9.438436359370009,44
2,Agent,1830,9.76466190666565,44
2,Agent,1231,4.775358866186868,44
2,Agent,1292,8.679697069278332,44
2,Agent,1889,5.866809737733514,44
2,Agent,340,10.24163966149474,44
2,Agent,2665,8.51246833725966,44
2,Agent,733,9.610563252533302,44
2,Agent,816,8.990979131670215,44
2,Agent,627,5.509530953945707,44
2,Agent,264,10.908346790942206,44
2,Agent,1684,7.867039520594096,44
2,Agent,1703,2.5204798617888153,44
2,Agent,1182,6.78430088969016,44
2,Agent,2272,5.09733064961423,44
2,Agent,2095,11.934172833903999,44
2,Agent,105,5.996841283695508,44
2,Agent,2607,3.477914321833183,44
2,Agent,2876,7.570504950828151,44
2,Agent,1256,7.875194243502731,44
2,Agent,1081,9.88478934339566,44
2,Agent,2873,6.053369661670595,44
2,Agent,1472,9.766478641866753,44
2,Agent,1053,8.262880546404222,44
2,Agent,2678,5.055931202024355,44
2,Agent,1250,7.849720987316306,44
2,Agent,1180,7.849363233570106,44
2,Agent,1642,7.4422138070597565,44
2,Agent,2459,5.639610128445674,44
2,Agent,3092,9.21931252253458,44
2,Agent,2830,10.186219930755831,44
2,Agent,192,8.70478960895827,44
2,Agent,682,9.663837749888511,44
2,Agent,2090,6.5501021751438,44
2,Agent,134,7.606865339096395,44
2,Agent,3117,5.854430578432154,44
2,Agent,2871,9.97326442762377,44
2,Agent,1266,4.737052319938692,44
2,Agent,1718,7.7478547481583595,44
2,Agent,3082,6.169470370982073,44
2,Agent,2013,7.129595388674625,44
2,Agent,2738,8.309627922065383,44
2,Agent,16,8.863971387676228,44
2,Agent,1084,8.521848426433909,44
2,Agent,2107,8.559185998564502,44
2,Agent,2153,11.594321331906329,44
2,Agent,1945,6.599059772967126,44
2,Agent,2907,7.778038157230568,44
2,Agent,348,5.3216939110075225,44
2,Agent,2726,8.409726362466913,44
2,Agent,220,5.297776825105344,44
2,Agent,3060,10.041404693920324,44
2,Agent,44,7.085841512389933,44
2,Agent,72,4.539555230318778,44
2,Agent,2100,2.8569118104575844,44
2,Agent,689,2.0578633141019327,44
2,Agent,1026,8.925138731135306,44
2,Agent,639,5.421605257357614,44
2,Agent,918,7.384101588179708,44
2,Agent,1271,7.34755253922868,44
2,Agent,817,7.788639889740251,44
2,Agent,13,5.446196639629655,44
2,Agent,84,9.098103594104481,44
2,Agent,157,6.816197784480534,44
2,Agent,2982,5.7554912535537746,44
2,Agent,2847,7.753019814717338,44
2,Agent,2187,5.6652599766473495,44
2,Agent,277,6.446217536167827,44
2,Agent,2943,8.348038489446704,44
2,Agent,54,3.7192899024665347,44
2,Agent,3079,4.036906869719033,44
2,Agent,1715,8.80605703484065,44
2,Agent,2786,6.040750589070595,44
2,Agent,804,7.632024531379414,44
2,Agent,2670,5.176618299147302,44
2,Agent,3113,6.6628760517067525,44
2,Agent,101,4.754787716447394,44
2,Agent,1707,3.1578772412568012,44
2,Agent,2133,9.213644420292848,44
2,Agent,1137,8.212388634249448,44
2,Agent,1351,3.578123315500914,44
2,Agent,2316,3.8332954996195383,44
2,Agent,1221,7.269249276160063,44
2,Agent,322,10.388395248630108,44
2,Agent,1747,3.380054833046767,44
2,Agent,859,6.655411449486075,44
2,Agent,794,9.757883494243861,44
2,Agent,3011,4.759669293239435,44
2,Agent,608,10.509441075269192,44
2,Agent,3036,3.0438184486069004,44
2,Agent,254,6.597140918097979,44
2,Agent,312,5.480902183745915,44
2,Agent,809,8.348930803481045,44
2,Agent,1152,7.879940575146291,44
2,Agent,2796,5.073593338527802,44
2,Agent,3053,11.804719961669319,44
2,Agent,683,7.996232767169594,44
2,Agent,1002,8.118960669869173,44
2,Agent,564,5.393274242106447,44
2,Agent,2216,8.692604955679153,44
2,Agent,2547,6.477474207221445,44
2,Agent,1823,8.761878914975611,44
2,Agent,23,7.046139354572608,44
2,Agent,3186,10.385864149204938,44
2,Agent,894,6.906073274935954,44
2,Agent,210,8.348000555058757,44
2,Agent,1503,6.2529887668587225,44
2,Agent,1859,4.067436370847413,44
2,Agent,581,9.138839502069583,44
2,Agent,2310,3.7461365557913573,44
2,Agent,32,11.96011816250474,44
2,Agent,2074,9.601278262806819,44
2,Agent,1001,5.894824121036936,44
2,Agent,1987,7.3297322499505615,44
2,Agent,1693,8.706699845644136,44
2,Agent,2211,5.076997526894394,44
2,Agent,2540,6.448319172397607,44
2,Agent,2646,8.280555321766409,44
2,Agent,339,5.465258098058205,44
2,Agent,2451,5.048971948303557,44
2,Agent,729,9.962944549355651,44
2,Agent,1012,9.610354698710873,44
2,Agent,2484,6.130919753373776,44
2,Agent,2636,5.39675816677803,44
2,Agent,1358,9.836163377024977,44
2,Agent,3211,7.288589611539024,44
2,Agent,1324,7.749888303865881,44
2,Agent,1605,11.964055973484259,44
2,Agent,274,11.504451599382264,44
2,Agent,2443,6.91826147306042,44
2,Agent,2004,8.29900457670193,44
2,Agent,2637,7.166830679937255,44
2,Agent,1203,9.010044159000753,44
2,Agent,2710,6.049395347454818,44
2,Agent,1190,7.995821565945266,44
2,Agent,1125,11.813139901424751,44
2,Agent,850,5.700829103273522,44
2,Agent,1650,8.804847660660274,44
2,Agent,2375,7.813066226234069,44
2,Agent,372,4.651704733682279,44
2,Agent,2386,7.327537453040895,44
2,Agent,1758,3.380054833046767,44
2,Agent,2220,10.77632634638563,44
2,Agent,459,5.736559012340506,44
2,Agent,455,4.208299748776215,44
2,Agent,3080,9.00032440869146,44
2,Agent,821,4.980702502967484,44
2,Agent,2912,3.7231177831421047,44
2,Agent,355,11.199179091145774,44
2,Agent,603,7.369742710105932,44
2,Agent,1533,5.454868885952153,44
2,Agent,345,5.011061095380654,44
2,Agent,1774,3.380054833046767,44
2,Agent,1527,4.342708491998549,44
2,Agent,1130,11.234824000200133,44
2,Agent,2391,6.598843492996795,44
2,Agent,1690,8.864671722555292,44
2,Agent,3026,7.832173703314763,44
2,Agent,3087,5.176409694374739,44
2,Agent,269,10.957015232116259,44
2,Agent,2476,6.4020267810974625,44
2,Agent,510,4.980413536984362,44
2,Agent,1788,13.024927261720142,44
2,Agent,2164,4.48512370190605,44
2,Agent,2933,5.186788602647385,44
2,Agent,3017,5.574025546120754,44
2,Agent,78,10.523417466589999,44
2,Agent,602,5.462803421726548,44
2,Agent,2264,6.196291724576547,44
2,Agent,3014,6.4364149538622675,44
2,Agent,1705,4.74823631298556,44
2,Agent,2521,8.214345700011862,44
2,Agent,1075,11.131129266042349,44
2,Agent,307,8.338486681972748,44
2,Agent,2864,7.897412480749635,44
2,Agent,841,8.86312029411009,44
2,Agent,244,5.593350951085328,44
2,Agent,925,4.291844254871067,44
2,Agent,2762,8.598947060944521,44
2,Agent,1724,4.19660975483155,44
2,Agent,206,6.659369908439741,44
2,Agent,1113,9.716667296957045,44
2,Agent,3168,6.306770039183121,44
2,Agent,427,5.17426730304907,44
2,Agent,1365,5.308427394280811,44
2,Agent,2610,5.565073725883728,44
2,Agent,211,7.352336141546892,44
2,Agent,2312,2.8949270430963363,44
2,Agent,1400,5.869102162421435,44
2,Agent,2226,8.893156353148358,44
2,Agent,2784,9.30670017499172,44
2,Agent,1161,10.913253741310083,44
2,Agent,2116,7.390330012569677,44
2,Agent,2419,9.45763699209719,44
2,Agent,2988,4.796723571207925,44
2,Agent,613,8.274452469621115,44
2,Agent,2212,5.166193943304067,44
2,Agent,2506,6.3120772086539105,44
2,Agent,2870,8.189113745788774,44
2,Agent,1045,4.494111290734349,44
2,Agent,849,9.315449783474918,44
2,Agent,2490,5.4340164939655535,44
2,Agent,1721,4.286311913668691,44
2,Agent,2619,11.346349230146657,44
2,Agent,1366,6.665698371268199,44
2,Agent,1476,8.03313975996083,44
2,Agent,1043,8.5359609636272,44
2,Agent,477,4.27937577980021,44
2,Agent,1509,8.641781917576651,44
2,Agent,2370,7.834094947991812,44
2,Agent,436,6.822312746630291,44
2,Agent,1287,9.238941632448164,44
2,Agent,2808,7.157760103144453,44
2,Agent,1264,7.795478341179613,44
2,Agent,1051,10.208382954155786,44
2,Agent,3177,6.069726255383245,44
2,Agent,1482,8.647352598558061,44
2,Agent,3237,6.905649217783034,44
2,Agent,832,4.1539833742550245,44
2,Agent,908,3.9165644213484065,44
2,Agent,2465,5.47501199284154,44
2,Agent,1979,5.054844067385803,44
2,Agent,684,7.45445445530238,44
2,Agent,593,5.759372606977576,44
2,Agent,81,10.420953378305827,44
2,Agent,2874,6.378060390523165,44
2,Agent,3062,8.446967145600473,44
2,Agent,3106,4.392076665915292,44
2,Agent,957,4.6460572437679755,44
2,Agent,2568,4.5739338503513105,44
2,Agent,144,6.777080908322759,44
2,Agent,281,9.819898757328167,44
2,Agent,631,3.316502319000135,44
2,Agent,2394,5.900392905866391,44
2,Agent,2282,5.210226518718491,44
2,Agent,1878,7.406076818528626,44
2,Agent,1233,8.055355879069138,44
2,Agent,3220,11.541476697546795,44
2,Agent,2994,4.402742212147196,44
2,Agent,2984,5.0543767227603915,44
2,Agent,1722,5.449159322190555,44
2,Agent,1349,7.385084003371353,44
2,Agent,742,5.246241502068248,44
2,Agent,1824,5.261777552230493,44
2,Agent,2958,5.792428767439963,44
2,Agent,1546,4.625163561330511,44
2,Agent,2332,4.249438152274693,44
2,Agent,1173,7.651065590276704,44
2,Agent,2017,9.52176249208472,44
2,Agent,2820,11.653297153260393,44
2,Agent,2893,5.048170446375638,44
2,Agent,2066,7.171626276634965,44
2,Agent,2764,11.00698613449827,44
2,Agent,2655,6.696491062256875,44
2,Agent,600,9.29922976499971,44
2,Agent,779,9.65770151216625,44
2,Agent,543,4.927145028892203,44
2,Agent,2753,8.928819084343813,44
2,Agent,116,2.788658656766423,44
2,Agent,697,7.2141029979428675,44
2,Agent,1224,6.284834005562054,44
2,Agent,2510,10.108180057671674,44
2,Agent,2550,4.755591811714056,44
2,Agent,1735,7.325894875118645,44
2,Agent,3253,10.751124520923986,44
2,Agent,2252,10.715202980912624,44
2,Agent,2042,5.564923838030587,44
2,Agent,2124,7.25794664433082,44
2,Agent,356,7.849309159961885,44
2,Agent,3073,9.620651369052386,44
2,Agent,877,6.292867112411143,44
2,Agent,606,5.082963081023772,44
2,Agent,2193,10.372295561223734,44
2,Agent,1488,8.084647125113294,44
2,Agent,239,8.113251637426323,44
2,Agent,3013,6.692248784978174,44
2,Agent,1473,9.589647195695232,44
2,Agent,1409,8.148914669910132,44
2,Agent,680,5.906761549183803,44
2,Agent,2294,3.4767422911209054,44
2,Agent,2287,3.5810507324174727,44
2,Agent,3218,6.086359819400531,44
2,Agent,2123,9.086530172672871,44
2,Agent,1608,10.41271680485916,44
2,Agent,2923,9.234274413347837,44
2,Agent,529,11.391255649311729,44
2,Agent,2810,3.01729767443696,44
2,Agent,852,4.834585452962239,44
2,Agent,1734,9.963459617488489,44
2,Agent,2192,11.238682928921449,44
2,Agent,825,4.223435848517916,44
2,Agent,754,6.64315542154803,44
2,Agent,3020,3.0907599339578784,44
2,Agent,2944,9.90036384998357,44
2,Agent,2429,2.744767827567995,44
2,Agent,1261,6.8990304148811195,44
2,Agent,1227,4.356998541727549,44
2,Agent,3043,10.035881325962826,44
2,Agent,305,5.5596243220984185,44
2,Agent,1155,9.022099223633294,44
2,Agent,2909,8.974863839646446,44
2,Agent,3256,11.519054683105264,44
2,Agent,310,9.376152624359696,44
2,Agent,1895,3.0495723531293053,45
2,Agent,434,4.622188045654625,45
2,Agent,2537,12.506795034697447,45
2,Agent,879,5.584222348759426,45
2,Agent,2310,3.7092288192459457,45
2,Agent,2877,7.971899759735242,45
2,Agent,3034,8.922651974905936,45
2,Agent,2329,5.47878212329814,45
2,Agent,2268,5.648390348367277,45
2,Agent,3195,6.721274559836336,45
2,Agent,886,7.569505154926424,45
2,Agent,519,8.288747154374317,45
2,Agent,1666,6.759835795278179,45
2,Agent,607,5.210204705205652,45
2,Agent,1931,7.17209233982258,45
2,Agent,8,5.185809640804284,45
2,Agent,2296,5.043456971375301,45
2,Agent,416,4.324865050961855,45
2,Agent,2814,8.754564943876828,45
2,Agent,1451,9.759393070892374,45
2,Agent,1527,4.210640961655581,45
2,Agent,2932,3.7074343921498962,45
2,Agent,2430,2.5751186525686545,45
2,Agent,2089,7.341384809265621,45
2,Agent,2428,2.855338950767176,45
2,Agent,510,4.903876423929176,45
2,Agent,1671,10.696394735914659,45
2,Agent,286,6.165833952999519,45
2,Agent,2939,10.561087367785134,45
2,Agent,414,7.760959694324008,45
2,Agent,1419,3.087262285592324,45
2,Agent,3244,9.369272592809994,45
2,Agent,1950,8.269619304117981,45
2,Agent,2840,13.126394377990506,45
2,Agent,1645,9.155330033735703,45
2,Agent,3210,9.295091570365525,45
2,Agent,2855,8.272219382700138,45
2,Agent,2980,6.631168619642896,45
2,Agent,2625,9.700590063321208,45
2,Agent,2184,8.089979568141084,45
2,Agent,2240,8.872481724597888,45
2,Agent,1114,6.897376686282965,45
2,Agent,812,6.800267161815406,45
2,Agent,1573,7.627870510171687,45
2,Agent,3234,7.595680922242624,45
2,Agent,2244,10.272985226731414,45
2,Agent,1712,3.8782468038656606,45
2,Agent,2112,13.446732585062543,45
2,Agent,309,9.040567523914135,45
2,Agent,1032,7.99704400988816,45
2,Agent,658,5.675807708832393,45
2,Agent,571,9.857416653153326,45
2,Agent,1317,2.855338950767176,45
2,Agent,2345,3.94787641927971,45
2,Agent,3093,4.438612501452956,45
2,Agent,984,7.554008427721683,45
2,Agent,1557,5.071814839558059,45
2,Agent,3110,8.376394308758199,45
2,Agent,2358,3.7160014071377345,45
2,Agent,1329,3.8437386334937025,45
2,Agent,2387,5.661519899631798,45
2,Agent,1933,6.8409419973485335,45
2,Agent,332,8.363634982938496,45
2,Agent,2906,7.142970846711773,45
2,Agent,1411,4.423217397818231,45
2,Agent,2342,3.94787641927971,45
2,Agent,2966,8.998872576330669,45
2,Agent,780,9.27722516585416,45
2,Agent,2614,6.941252145898891,45
2,Agent,986,7.249026129252212,45
2,Agent,1377,7.355667079697522,45
2,Agent,146,8.879154690644599,45
2,Agent,383,4.750325671222843,45
2,Agent,2758,8.283272250181763,45
2,Agent,2798,9.764006490150035,45
2,Agent,2073,8.776844865844586,45
2,Agent,1052,5.730370554847545,45
2,Agent,444,7.206076435191366,45
2,Agent,1812,8.104341865028532,45
2,Agent,403,11.864931787192686,45
2,Agent,2788,10.47023474242553,45
2,Agent,995,6.915449652385117,45
2,Agent,1941,5.748827325932662,45
2,Agent,2388,4.582334681318135,45
2,Agent,1616,6.858391563170014,45
2,Agent,989,6.301769924964824,45
2,Agent,2243,9.82565374822856,45
2,Agent,1344,10.198494459668952,45
2,Agent,1849,5.465991719284552,45
2,Agent,448,4.464372268036899,45
2,Agent,94,4.3361313212095585,45
2,Agent,349,5.8483749129745455,45
2,Agent,803,5.6373995691501735,45
2,Agent,354,7.601546687767653,45
2,Agent,2974,7.840464078709144,45
2,Agent,2682,6.732199367359004,45
2,Agent,3247,6.917852150867304,45
2,Agent,651,10.988908222645644,45
2,Agent,1473,8.237988598112304,45
2,Agent,1700,5.712634453844169,45
2,Agent,3154,8.46030749318763,45
2,Agent,731,7.947361909742263,45
2,Agent,2801,7.219476047431549,45
2,Agent,2868,9.829545140836911,45
2,Agent,1374,4.8485432882852155,45
2,Agent,2188,10.30665496868926,45
2,Agent,2760,4.494734221782489,45
2,Agent,2391,6.596377254164162,45
2,Agent,1238,4.3712331937023405,45
